neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,guests_included,extra_people,minimum_nights
49,12,2,5,1.0,1.0,3.0,3,20034.0,0.0,1,0.0,1
49,12,2,6,1.0,1.0,3.0,3,20034.0,0.0,1,0.0,1
49,13,2,4,1.0,1.0,3.0,3,20034.0,0.0,1,0.0,1
49,13,2,6,1.0,1.0,4.0,3,20034.0,0.0,1,0.0,1
43,1,0,5,1.0,1.0,3.0,3,17078.0,8300.0,1,0.0,2
43,1,0,4,1.0,2.0,2.0,3,13575.0,7800.0,1,0.0,2
43,1,0,4,1.0,1.0,2.0,3,15217.0,7800.0,1,0.0,2
4,14,2,5,1.5,1.0,5.0,3,7992.0,3800.0,3,3000.0,1
4,14,2,2,1.5,1.0,0.0,3,6021.0,2800.0,1,2000.0,1
47,1,0,3,1.0,0.0,0.0,3,12042.0,0.0,2,2000.0,2
25,1,0,4,1.0,1.0,2.0,3,14013.0,8250.0,1,0.0,1
47,1,0,4,1.0,0.0,0.0,3,14998.0,0.0,2,2000.0,2
49,1,0,6,1.5,2.0,6.0,3,17954.0,7000.0,4,1800.0,2
45,1,0,5,1.5,1.0,4.0,3,20034.0,9500.0,4,2500.0,1
19,14,2,4,1.0,1.0,2.0,3,5036.0,1000.0,2,1500.0,1
19,14,2,4,1.0,1.0,2.0,3,5036.0,1000.0,2,1500.0,1
33,1,0,4,1.0,1.0,2.0,3,7992.0,2000.0,3,1000.0,2
47,7,2,3,1.0,1.0,2.0,3,6021.0,6500.0,1,2500.0,1
45,7,0,6,1.5,3.0,4.0,3,12042.0,4500.0,3,1850.0,2
19,1,2,2,2.0,1.0,1.0,3,3503.0,1000.0,1,1500.0,1
19,1,2,2,2.0,1.0,2.0,3,3503.0,1000.0,1,1500.0,1
19,1,2,2,2.0,1.0,1.0,3,3503.0,1000.0,1,1500.0,1
19,1,2,2,2.0,1.0,1.0,3,3503.0,1000.0,1,1500.0,1
19,1,2,2,2.0,1.0,1.0,3,3503.0,1000.0,1,1500.0,1
45,1,0,6,1.0,2.0,3.0,3,9962.0,11400.0,2,2000.0,1
19,1,2,2,2.0,1.0,2.0,3,3503.0,1000.0,1,1500.0,1
19,1,2,2,2.0,1.0,0.0,3,3503.0,1000.0,1,1500.0,1
51,7,0,8,1.0,2.0,2.0,3,12042.0,2000.0,2,3500.0,1
45,1,0,6,1.0,2.0,4.0,3,9962.0,11400.0,2,2000.0,1
18,1,0,3,1.0,1.0,1.0,3,5474.0,7500.0,2,3000.0,1
18,14,0,7,1.5,2.0,2.0,3,12152.0,8800.0,4,2000.0,2
45,1,0,4,1.0,1.0,2.0,3,12809.0,5000.0,3,2000.0,1
43,1,0,8,1.0,1.0,2.0,3,20472.0,8200.0,1,1000.0,1
45,1,0,11,1.0,2.0,6.0,3,15984.0,10000.0,1,0.0,1
43,1,0,8,1.0,1.0,4.0,3,20472.0,8200.0,1,1000.0,1
41,1,2,5,1.0,1.0,0.0,3,6021.0,1800.0,2,2600.0,2
43,16,0,4,1.0,1.0,2.0,3,10948.0,7000.0,1,1500.0,2
33,1,0,2,1.0,1.0,2.0,3,7007.0,7500.0,1,0.0,3
33,1,0,2,1.0,1.0,1.0,3,7007.0,7500.0,1,0.0,3
34,1,0,4,2.0,2.0,2.0,3,8977.0,10000.0,1,0.0,3
47,14,0,10,1.0,3.0,5.0,3,9962.0,14000.0,1,0.0,3
19,14,0,8,1.5,2.0,4.0,3,20034.0,13000.0,1,0.0,3
44,1,0,6,1.0,2.0,4.0,3,14998.0,10000.0,6,0.0,1
45,1,0,6,1.0,2.0,3.0,3,20034.0,10000.0,4,2500.0,2
41,14,0,6,1.0,2.0,1.0,3,8977.0,7000.0,2,2000.0,2
41,1,0,6,1.0,2.0,2.0,3,17954.0,7000.0,6,1500.0,2
25,1,0,4,1.0,1.0,2.0,3,13028.0,8250.0,1,0.0,1
46,1,0,2,1.0,1.0,1.0,3,7992.0,0.0,1,1100.0,1
45,1,0,2,1.0,0.0,1.0,3,9962.0,4000.0,1,0.0,1
45,1,0,2,1.0,0.0,0.0,3,9962.0,4000.0,2,0.0,1
45,1,0,2,1.0,0.0,1.0,3,9962.0,4000.0,1,0.0,1
45,1,0,2,1.0,0.0,1.0,3,9962.0,4000.0,1,0.0,1
45,1,0,2,1.0,0.0,1.0,3,9962.0,4000.0,1,0.0,1
45,1,0,2,1.0,0.0,1.0,3,9962.0,4000.0,1,0.0,1
45,1,0,2,1.0,0.0,1.0,3,9962.0,4000.0,1,0.0,1
45,1,0,2,1.0,0.0,1.0,3,9962.0,4000.0,1,0.0,1
51,1,0,4,1.0,1.0,3.0,3,10948.0,7663.0,3,1095.0,2
41,14,0,6,1.5,2.0,3.0,3,13794.0,9306.0,2,1642.0,2
20,1,0,6,1.0,1.0,3.0,3,9962.0,7000.0,3,1500.0,1
20,1,0,6,1.0,1.0,3.0,3,9962.0,7000.0,3,1500.0,1
20,1,0,5,1.0,1.0,3.0,3,9525.0,7000.0,3,1500.0,1
3,12,2,2,1.0,1.0,1.0,3,5802.0,1500.0,1,1800.0,1
3,12,2,2,1.0,1.0,1.0,3,3832.0,1500.0,1,1800.0,1
47,1,0,2,1.0,1.0,1.0,3,9962.0,6500.0,2,0.0,1
47,1,0,2,1.0,1.0,1.0,3,9962.0,6500.0,2,0.0,1
47,1,0,2,1.0,1.0,1.0,3,9962.0,6500.0,2,0.0,1
47,1,0,2,1.0,1.0,1.0,3,9962.0,6500.0,2,0.0,1
47,1,0,2,1.0,0.0,1.0,3,10948.0,8000.0,2,1500.0,2
47,1,0,2,1.0,0.0,1.0,3,10948.0,8000.0,2,1500.0,2
47,1,0,3,1.0,0.0,2.0,3,13028.0,8500.0,2,3000.0,2
47,1,0,2,1.0,0.0,1.0,3,10948.0,8000.0,2,1500.0,2
47,1,0,2,1.0,0.0,1.0,3,10948.0,8000.0,2,1500.0,2
47,1,0,3,1.0,0.0,2.0,3,13028.0,8500.0,2,3000.0,2
47,1,0,2,1.0,0.0,1.0,3,10948.0,8000.0,2,1500.0,2
47,1,0,2,1.0,0.0,1.0,3,10948.0,8000.0,2,1500.0,2
47,1,0,3,1.0,0.0,2.0,3,13028.0,8500.0,2,3000.0,2
45,1,0,2,1.0,1.0,1.0,3,7992.0,3000.0,1,0.0,1
42,1,0,8,1.0,3.0,5.0,3,15984.0,10000.0,4,2000.0,1
45,14,0,10,1.0,3.0,3.0,3,32953.0,15000.0,6,1500.0,2
49,1,0,3,1.0,1.0,1.0,3,10510.0,8000.0,2,2000.0,1
47,1,0,4,1.0,1.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,12,2,2,1.0,1.0,0.0,3,5036.0,1000.0,1,3000.0,2
5,1,0,6,1.5,2.0,4.0,3,14998.0,8000.0,4,2000.0,3
47,1,0,2,1.0,0.0,1.0,3,10948.0,8000.0,2,1500.0,2
47,1,0,2,1.0,0.0,1.0,3,10948.0,8000.0,2,1500.0,2
47,1,0,3,1.0,0.0,2.0,3,14451.0,8500.0,2,3000.0,2
47,1,0,2,1.0,0.0,1.0,3,11495.0,8000.0,2,1500.0,2
47,1,0,2,1.0,0.0,1.0,3,11495.0,8000.0,2,1500.0,2
25,1,0,4,1.0,1.0,1.0,3,17954.0,8250.0,1,0.0,1
25,1,0,4,1.0,1.0,2.0,3,14998.0,8250.0,1,0.0,1
47,1,0,3,1.0,0.0,2.0,3,14451.0,8500.0,1,3000.0,2
47,1,0,2,1.0,0.0,1.0,3,11495.0,8000.0,2,1500.0,2
47,1,0,2,1.0,0.0,1.0,3,10948.0,8000.0,2,1500.0,2
25,1,0,4,1.0,1.0,2.0,3,14998.0,8250.0,1,0.0,1
25,1,0,4,1.0,1.0,2.0,3,13028.0,8250.0,1,0.0,1
25,1,0,4,1.0,1.0,2.0,3,13028.0,8250.0,1,0.0,1
25,1,0,4,1.0,1.0,2.0,3,13028.0,8250.0,1,0.0,1
25,1,0,4,1.0,1.0,2.0,3,13028.0,8250.0,1,0.0,1
25,1,0,4,1.0,1.0,2.0,3,13028.0,8250.0,1,0.0,1
25,1,0,4,1.0,1.0,2.0,3,13028.0,8250.0,1,0.0,1
25,1,0,4,1.0,1.0,2.0,3,13028.0,8250.0,1,0.0,1
25,1,0,4,1.0,1.0,2.0,3,13028.0,8250.0,1,0.0,1
47,1,0,3,1.0,0.0,2.0,3,14013.0,8500.0,2,3000.0,2
25,1,0,4,1.0,1.0,2.0,3,13028.0,8250.0,1,0.0,1
49,14,2,1,1.0,1.0,1.0,3,5036.0,3000.0,1,0.0,1
47,1,2,2,2.0,1.0,1.0,3,5036.0,1000.0,1,1500.0,1
29,1,2,2,1.5,1.0,0.0,3,7992.0,8000.0,2,2500.0,1
29,1,0,3,1.5,1.0,0.0,3,9962.0,8000.0,2,2500.0,1
29,1,2,3,1.5,1.0,0.0,3,9962.0,8000.0,2,2500.0,1
43,16,0,4,1.0,1.0,2.0,3,13028.0,7000.0,1,1500.0,1
8,14,0,5,1.0,3.0,3.0,3,11495.0,8500.0,2,1500.0,1
45,1,0,2,1.0,1.0,0.0,3,7554.0,3000.0,1,0.0,1
45,1,0,2,1.0,1.0,1.0,3,7554.0,3000.0,1,0.0,1
44,14,2,3,1.0,2.0,3.0,3,5036.0,1000.0,1,2500.0,1
47,1,0,4,1.0,0.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,1.0,4.0,3,9962.0,5800.0,1,0.0,2
46,7,0,2,1.0,1.0,2.0,3,7663.0,4000.0,1,4000.0,3
51,1,0,12,1.0,0.0,6.0,3,17954.0,12000.0,6,2000.0,2
47,3,2,5,1.0,1.0,5.0,3,7992.0,8000.0,2,2000.0,1
45,14,2,2,2.0,1.0,2.0,3,6569.0,3000.0,1,3000.0,1
47,1,0,5,1.0,1.0,5.0,3,7992.0,8000.0,2,2000.0,1
33,24,0,9,1.5,3.0,7.0,3,15546.0,8600.0,6,1000.0,2
18,1,0,4,1.0,0.0,1.0,3,4051.0,6600.0,1,0.0,2
51,1,0,8,1.0,2.0,1.0,3,14998.0,10000.0,6,2000.0,2
49,1,0,12,1.0,3.0,3.0,3,20034.0,10000.0,5,2000.0,1
25,7,0,4,1.5,1.0,2.0,3,9962.0,3000.0,2,1200.0,2
47,1,0,4,1.0,0.0,2.0,3,7554.0,7000.0,3,1500.0,2
25,7,0,4,1.0,1.0,2.0,3,7992.0,3000.0,2,1200.0,2
47,1,0,4,1.0,1.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,0.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,0.0,2.0,3,7554.0,7000.0,3,1500.0,2
46,14,2,3,1.0,1.0,2.0,3,2408.0,1000.0,1,1500.0,1
20,1,0,5,1.0,2.0,3.0,3,14451.0,10000.0,1,0.0,1
47,1,0,4,1.0,0.0,2.0,3,7554.0,7000.0,3,1500.0,2
25,7,0,4,1.0,1.0,2.0,3,7992.0,3000.0,2,1200.0,2
49,1,0,2,1.0,0.0,1.0,3,6021.0,6600.0,1,0.0,1
47,1,0,4,1.0,0.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,0.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,0.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,0.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,7,1.0,2.0,5.0,3,18940.0,10000.0,5,2000.0,1
47,1,0,4,1.0,0.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,0.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,0.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,0.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,0.0,2.0,3,7554.0,7000.0,3,1500.0,2
49,14,2,1,1.0,1.0,2.0,3,5036.0,0.0,1,3500.0,2
6,14,2,6,1.0,2.0,6.0,3,4051.0,1000.0,1,3500.0,2
49,1,0,2,1.0,1.0,2.0,3,6459.0,5500.0,1,0.0,1
49,1,0,2,1.0,1.0,2.0,3,6240.0,5500.0,1,0.0,1
49,1,0,3,1.0,1.0,3.0,3,6240.0,5500.0,2,2000.0,1
49,1,0,3,1.0,1.0,3.0,3,6459.0,5500.0,2,2000.0,1
49,1,0,2,1.0,1.0,1.0,3,6021.0,5500.0,2,0.0,1
49,1,0,3,1.0,1.0,3.0,3,6240.0,5500.0,2,2000.0,1
49,1,0,3,1.0,1.0,3.0,3,6459.0,5500.0,2,2000.0,1
49,1,0,3,1.0,1.0,3.0,3,6459.0,5500.0,2,2500.0,1
49,1,0,2,1.0,1.0,2.0,3,7007.0,5500.0,1,0.0,1
49,1,0,3,1.0,1.0,3.0,3,6459.0,5500.0,2,2000.0,1
47,1,0,6,1.0,0.0,3.0,3,10510.0,8000.0,4,1000.0,3
47,1,0,6,1.0,0.0,3.0,3,10510.0,8000.0,4,2000.0,3
47,1,0,6,1.0,0.0,3.0,3,10510.0,8000.0,4,1000.0,3
25,14,0,5,1.0,2.0,2.0,3,12042.0,6000.0,2,2000.0,2
45,14,2,2,2.0,1.0,1.0,3,6569.0,3000.0,1,3000.0,1
49,1,0,5,1.0,1.0,2.0,3,9853.0,8000.0,2,3000.0,1
49,1,0,8,1.0,2.0,1.0,3,12809.0,8000.0,2,3000.0,1
45,1,0,3,1.0,1.0,2.0,3,8977.0,6000.0,2,1500.0,2
45,1,0,3,1.0,1.0,2.0,3,8977.0,6000.0,2,1500.0,1
29,1,0,5,1.0,1.0,3.0,3,5474.0,8211.0,1,3284.0,1
20,1,0,4,1.0,1.0,2.0,3,10948.0,5000.0,3,3000.0,2
47,1,0,4,1.0,1.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,1.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,1.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,1.0,2.0,3,7554.0,7000.0,3,1500.0,2
29,1,0,6,1.0,2.0,3.0,3,29778.0,12800.0,5,5000.0,2
47,1,0,4,1.0,1.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,1.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,1.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,1.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,1.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,1.0,2.0,3,7554.0,7000.0,3,1500.0,2
45,1,0,4,1.0,1.0,2.0,3,12699.0,7335.0,2,1752.0,2
47,1,0,4,1.0,1.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,1.0,2.0,3,7554.0,7000.0,3,1500.0,2
20,1,0,6,1.0,2.0,2.0,3,16750.0,7800.0,5,1000.0,2
47,1,0,4,1.0,1.0,2.0,3,7554.0,7000.0,3,1500.0,2
47,1,0,4,1.0,1.0,2.0,3,7554.0,7000.0,3,1500.0,2
20,1,0,4,1.0,1.0,1.0,3,9962.0,6000.0,3,3000.0,2
47,1,0,6,1.0,1.0,3.0,3,10510.0,8000.0,4,1000.0,2
47,1,0,6,1.0,1.0,3.0,3,10510.0,8000.0,4,1000.0,2
47,1,0,6,1.0,1.0,3.0,3,10510.0,8000.0,4,1000.0,3
51,14,0,6,1.0,2.0,3.0,3,7992.0,7500.0,1,1500.0,2
45,1,0,4,1.0,1.0,0.0,3,7992.0,7500.0,2,2000.0,1
45,7,0,5,1.0,1.0,1.0,3,9962.0,4000.0,3,2000.0,1
47,0,0,9,1.5,1.0,5.0,3,29997.0,0.0,4,2500.0,2
43,1,0,8,1.0,2.0,4.0,3,29997.0,5000.0,1,0.0,1
45,1,0,4,1.0,1.0,3.0,3,14998.0,7000.0,1,0.0,1
43,1,0,4,1.0,0.0,2.0,3,7992.0,6500.0,1,0.0,2
29,1,0,3,1.5,0.0,0.0,3,10948.0,8000.0,2,2500.0,1
47,1,0,8,1.0,3.0,4.0,3,10838.0,8000.0,1,2500.0,2
20,1,0,3,1.0,1.0,2.0,3,8977.0,5000.0,2,3000.0,2
47,1,0,2,1.0,1.0,2.0,3,4379.0,4000.0,1,2500.0,2
45,1,0,4,1.0,1.0,3.0,3,14998.0,7000.0,1,0.0,1
45,1,0,4,1.0,1.0,3.0,3,14998.0,7000.0,1,0.0,1
8,14,2,1,1.0,1.0,1.0,3,3503.0,980.0,1,0.0,1
45,1,0,4,1.0,1.0,3.0,3,14998.0,7000.0,1,0.0,1
47,1,0,3,1.0,1.0,2.0,3,12042.0,6500.0,2,2000.0,1
18,7,2,4,1.0,1.0,2.0,3,5255.0,1500.0,2,2000.0,1
45,1,0,7,1.0,3.0,3.0,3,12042.0,4000.0,2,3000.0,1
45,1,0,8,1.0,3.0,4.0,3,31967.0,5000.0,4,3000.0,2
43,16,0,4,1.0,1.0,2.0,3,14998.0,7000.0,1,1500.0,2
25,7,0,3,1.0,1.0,2.0,3,7992.0,3000.0,2,1000.0,2
25,7,0,4,1.0,1.0,2.0,3,7992.0,3000.0,2,1200.0,2
25,7,0,4,1.0,1.0,2.0,3,7992.0,3000.0,2,1500.0,2
49,14,0,9,1.0,1.0,6.0,3,25837.0,13000.0,4,1500.0,2
49,14,0,8,1.5,2.0,4.0,3,20034.0,10000.0,1,0.0,2
25,7,0,8,2.0,2.0,4.0,3,14998.0,5000.0,4,1500.0,2
43,16,0,4,1.0,1.0,2.0,3,14998.0,7000.0,1,1500.0,2
25,7,0,5,2.0,2.0,4.0,3,14013.0,5000.0,4,1500.0,2
43,1,0,4,1.0,1.0,2.0,3,16969.0,7000.0,1,1500.0,2
43,16,0,4,1.0,1.0,2.0,3,14998.0,7000.0,1,1500.0,2
43,16,0,4,1.0,1.0,2.0,3,14998.0,7000.0,1,1500.0,2
43,16,0,4,1.0,1.0,2.0,3,14998.0,7000.0,1,1500.0,2
19,1,0,3,1.0,1.0,2.0,3,7554.0,3000.0,2,2500.0,1
8,14,0,5,1.0,2.0,1.0,3,9962.0,6000.0,3,1000.0,2
49,14,0,5,1.0,2.0,0.0,3,29997.0,1500.0,1,0.0,1
18,7,2,4,1.0,1.0,0.0,3,5255.0,1500.0,2,2000.0,1
5,13,2,4,1.0,1.0,0.0,3,12809.0,6000.0,2,3000.0,2
12,1,0,2,1.0,1.0,0.0,3,2956.0,3800.0,1,2500.0,1
24,14,0,10,1.0,3.0,4.0,3,15984.0,8000.0,1,0.0,2
45,14,0,3,1.5,2.0,3.0,3,9962.0,8000.0,1,2000.0,1
42,1,0,2,1.0,1.0,2.0,3,7992.0,5900.0,1,0.0,2
12,1,0,2,1.0,1.0,0.0,3,1971.0,3800.0,1,2500.0,1
20,24,0,7,1.5,2.0,2.0,3,25837.0,8800.0,3,2200.0,2
18,12,2,2,0.5,1.0,2.0,3,7007.0,0.0,1,0.0,1
20,12,2,2,0.5,1.0,2.0,3,7007.0,0.0,1,0.0,1
18,12,2,2,0.5,1.0,2.0,3,7007.0,0.0,1,0.0,1
19,1,0,2,1.0,1.0,2.0,3,7992.0,3000.0,1,0.0,1
19,1,0,2,1.0,1.0,2.0,3,7992.0,3500.0,1,0.0,1
19,1,0,3,1.0,1.0,2.0,3,7992.0,3500.0,2,2500.0,1
51,1,0,5,1.0,0.0,3.0,3,13028.0,6000.0,3,2000.0,1
8,1,0,7,1.0,2.0,2.0,3,7007.0,7000.0,2,2000.0,2
46,1,0,2,1.0,1.0,1.0,3,12042.0,4000.0,1,0.0,2
42,3,2,6,1.0,1.0,3.0,3,29997.0,8000.0,2,2000.0,1
42,3,2,6,1.0,1.0,4.0,3,29997.0,8000.0,2,2000.0,1
42,3,2,6,1.0,1.0,3.0,3,29997.0,8000.0,2,2000.0,1
42,3,2,6,1.0,1.0,4.0,3,29997.0,8000.0,2,2000.0,1
49,14,0,6,1.0,2.0,1.0,3,35033.0,1500.0,1,0.0,1
45,14,0,8,2.0,2.0,8.0,3,23538.0,10000.0,4,2500.0,1
45,1,0,3,1.0,1.0,2.0,3,12590.0,7444.0,2,1752.0,2
49,14,0,3,1.0,1.0,2.0,3,24961.0,1500.0,1,0.0,1
45,1,0,4,1.0,1.0,2.0,3,12371.0,7444.0,4,0.0,2
45,1,0,6,1.5,2.0,4.0,3,15984.0,6000.0,4,1500.0,2
43,24,0,8,2.0,3.0,0.0,3,26822.0,15000.0,4,3000.0,1
19,12,2,7,1.0,2.0,3.0,3,7007.0,9000.0,3,3500.0,3
47,1,0,7,1.0,2.0,4.0,3,17845.0,10000.0,4,1500.0,1
47,1,0,6,1.5,2.0,2.0,3,17954.0,10000.0,4,3000.0,1
8,1,0,6,1.0,2.0,1.0,3,16969.0,9900.0,1,0.0,1
47,1,0,6,1.5,2.0,2.0,3,17954.0,10000.0,4,3000.0,1
19,1,0,7,1.0,3.0,4.0,3,15765.0,9000.0,5,2000.0,1
8,1,0,6,1.0,2.0,1.0,3,16969.0,9900.0,1,0.0,1
47,1,0,6,1.5,2.0,5.0,3,14998.0,10000.0,4,3000.0,1
47,1,0,5,1.0,1.0,3.0,3,9962.0,8500.0,3,1500.0,1
47,1,0,5,1.0,1.0,3.0,3,9962.0,8800.0,3,1500.0,1
47,1,0,6,1.0,1.0,3.0,3,9962.0,8800.0,3,1500.0,1
47,1,0,4,1.0,1.0,2.0,3,9962.0,8500.0,4,1500.0,1
49,14,0,5,1.0,2.0,0.0,3,37551.0,1500.0,1,0.0,1
29,1,0,9,1.0,1.0,4.0,3,22990.0,10000.0,3,1500.0,1
33,14,0,8,1.0,3.0,4.0,3,14777.0,12000.0,4,2500.0,1
42,14,0,6,1.5,2.0,0.0,3,20034.0,7000.0,1,0.0,2
49,14,0,3,1.0,1.0,2.0,3,20034.0,0.0,1,0.0,1
47,14,0,5,1.0,1.0,2.0,3,9962.0,6000.0,3,4000.0,2
45,1,0,4,1.0,1.0,4.0,3,21020.0,6000.0,3,2500.0,2
47,1,0,3,1.0,1.0,3.0,3,12042.0,6000.0,3,0.0,2
20,1,0,4,1.0,1.0,2.0,3,10948.0,6000.0,3,3000.0,1
45,1,0,3,1.0,1.0,2.0,3,9962.0,3000.0,2,3000.0,1
51,7,0,2,1.0,1.0,1.0,3,9525.0,2000.0,1,0.0,3
29,7,0,3,1.5,1.0,3.0,3,12371.0,8000.0,2,2500.0,1
45,14,0,6,1.5,2.0,3.0,3,20034.0,7000.0,4,1500.0,2
49,1,0,3,1.0,1.0,2.0,3,9525.0,4000.0,1,0.0,2
19,1,0,4,1.0,1.0,3.0,3,6021.0,6300.0,2,1500.0,2
3,1,0,2,1.0,1.0,1.0,3,9962.0,4500.0,1,0.0,1
3,1,0,2,1.0,1.0,1.0,3,9962.0,4500.0,1,0.0,1
3,1,0,2,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,1
3,1,0,2,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,1
3,1,0,2,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,1
3,1,0,2,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,1
49,1,2,2,1.0,1.0,0.0,3,7992.0,3850.0,1,0.0,1
47,14,0,8,1.0,2.0,4.0,3,17845.0,9800.0,4,1900.0,2
49,1,2,2,1.0,1.0,0.0,3,7992.0,3850.0,1,0.0,1
49,1,2,2,1.0,1.0,0.0,3,7992.0,3850.0,1,0.0,1
49,1,2,2,1.0,1.0,0.0,3,7992.0,3850.0,1,0.0,1
49,1,2,2,1.0,1.0,0.0,3,7992.0,3850.0,1,0.0,1
49,7,0,6,2.0,2.0,5.0,3,20034.0,8000.0,1,0.0,1
43,1,0,3,1.0,1.0,1.0,3,14998.0,5000.0,4,0.0,2
19,1,0,2,1.0,1.0,2.0,3,7992.0,3000.0,1,0.0,1
19,1,0,2,1.0,1.0,2.0,3,7882.0,3000.0,1,0.0,1
7,1,0,10,1.0,3.0,5.0,3,20034.0,11000.0,5,1500.0,1
45,1,0,6,1.0,1.0,3.0,3,12042.0,4000.0,2,3000.0,1
20,1,0,3,1.0,1.0,1.0,3,6569.0,5200.0,2,1500.0,1
45,1,0,2,1.0,1.0,2.0,3,8320.0,3000.0,1,0.0,1
19,1,0,2,1.0,1.0,2.0,3,7663.0,3000.0,1,0.0,1
19,1,0,2,1.0,1.0,2.0,3,7335.0,3000.0,1,0.0,1
19,1,0,3,1.0,1.0,3.0,3,6021.0,6300.0,2,1500.0,2
24,14,0,3,1.0,0.0,0.0,3,5036.0,4000.0,1,0.0,1
43,1,0,2,1.5,0.0,0.0,3,14013.0,8000.0,1,0.0,2
41,1,0,2,1.0,1.0,1.0,3,3941.0,5700.0,1,1500.0,1
19,14,0,5,1.0,1.0,4.0,3,10948.0,8758.0,2,2737.0,2
8,1,0,10,1.0,2.0,4.0,3,7992.0,6000.0,2,2000.0,2
51,14,0,8,1.5,3.0,2.0,3,22990.0,11000.0,4,3000.0,1
8,1,0,6,1.5,2.0,3.0,3,9962.0,4000.0,4,2000.0,1
47,1,0,4,1.0,0.0,4.0,3,7007.0,7000.0,1,0.0,1
45,1,0,3,1.0,1.0,2.0,3,7992.0,5000.0,1,0.0,2
45,1,0,3,1.0,0.0,2.0,3,7992.0,5000.0,1,0.0,2
45,1,0,3,1.0,0.0,2.0,3,7992.0,5000.0,1,0.0,2
45,1,0,3,1.0,0.0,2.0,3,7992.0,5000.0,1,0.0,2
45,1,0,3,1.0,0.0,2.0,3,7992.0,5000.0,1,0.0,2
45,1,0,3,1.0,0.0,2.0,3,7992.0,5000.0,1,0.0,2
45,1,0,3,1.0,0.0,2.0,3,7992.0,5000.0,1,0.0,2
45,1,0,3,1.0,0.0,2.0,3,7992.0,5000.0,1,0.0,2
19,1,0,3,1.0,1.0,0.0,3,6021.0,6300.0,2,2000.0,2
45,1,0,7,1.0,2.0,5.0,3,6021.0,8211.0,1,1642.0,1
45,1,0,7,1.0,2.0,5.0,3,6021.0,8211.0,1,1642.0,1
3,14,0,10,1.5,3.0,3.0,3,14998.0,7000.0,1,2000.0,2
45,1,0,6,1.0,1.0,4.0,3,6021.0,6021.0,1,1642.0,1
29,7,0,3,1.5,1.0,0.0,3,12042.0,8000.0,2,2500.0,1
41,1,0,6,1.0,2.0,3.0,3,12042.0,10000.0,3,3000.0,3
51,1,0,2,1.0,1.0,1.0,3,6021.0,3000.0,1,0.0,1
19,14,0,11,1.0,3.0,6.0,3,9415.0,5000.0,4,2000.0,2
25,7,0,6,1.0,2.0,4.0,3,10948.0,6500.0,3,1200.0,2
43,1,0,6,1.0,1.0,5.0,3,24961.0,7500.0,3,2000.0,1
47,1,0,3,1.0,1.0,1.0,3,9525.0,3500.0,1,0.0,1
47,1,0,3,1.0,1.0,1.0,3,9634.0,4000.0,1,0.0,2
43,1,0,6,1.0,1.0,4.0,3,24961.0,7500.0,3,2000.0,1
47,14,2,5,1.0,1.0,5.0,3,12042.0,2000.0,4,2000.0,1
3,14,2,5,2.0,1.0,2.0,3,7007.0,6000.0,1,1500.0,2
51,14,2,2,2.0,1.0,0.0,3,3941.0,4300.0,1,1800.0,1
4,1,0,4,2.0,2.0,2.0,3,14013.0,10000.0,3,3000.0,1
8,1,0,6,1.5,2.0,3.0,3,9962.0,4000.0,4,2000.0,1
8,1,0,6,1.5,2.0,3.0,3,9962.0,4000.0,4,2000.0,1
45,1,0,2,1.0,1.0,1.0,3,10838.0,3284.0,1,0.0,2
45,1,0,4,1.0,1.0,2.0,3,27041.0,6000.0,1,0.0,2
45,1,0,2,1.0,1.0,1.0,3,10838.0,3284.0,1,0.0,2
